No,year,month,day,hour,pm2.5
1155,2010,2,18,2,36
1156,2010,2,18,3,41
1157,2010,2,18,4,80
1158,2010,2,18,5,70
1159,2010,2,18,6,74
1160,2010,2,18,7,77
1161,2010,2,18,8,87
1162,2010,2,18,9,107
1163,2010,2,18,10,54
1164,2010,2,18,11,36
1165,2010,2,18,12,34
1166,2010,2,18,13,19
1167,2010,2,18,14,26
1168,2010,2,18,15,27
1169,2010,2,18,16,27
1170,2010,2,18,17,29
1171,2010,2,18,18,41
1172,2010,2,18,19,47
1173,2010,2,18,20,115
1174,2010,2,18,21,265
1175,2010,2,18,22,236
1176,2010,2,18,23,296
1177,2010,2,19,0,159
1178,2010,2,19,1,119
1179,2010,2,19,2,115
1180,2010,2,19,3,168
1181,2010,2,19,4,177
1182,2010,2,19,5,191
1183,2010,2,19,6,185
1184,2010,2,19,7,157
1185,2010,2,19,8,114
1186,2010,2,19,9,117
1187,2010,2,19,10,112
1188,2010,2,19,11,107
1189,2010,2,19,12,96
1190,2010,2,19,13,99
1191,2010,2,19,14,82
1192,2010,2,19,15,58
1193,2010,2,19,16,40
1194,2010,2,19,17,45
1195,2010,2,19,18,44
1196,2010,2,19,19,49
1197,2010,2,19,20,65
1198,2010,2,19,21,101
1199,2010,2,19,22,146
1200,2010,2,19,23,165
1201,2010,2,20,0,205
1202,2010,2,20,1,191
1203,2010,2,20,2,204
1204,2010,2,20,3,190
1205,2010,2,20,4,174
1206,2010,2,20,5,144
1207,2010,2,20,6,120
1208,2010,2,20,7,122
1209,2010,2,20,8,152
1210,2010,2,20,9,158
1211,2010,2,20,10,178
1212,2010,2,20,11,184
1213,2010,2,20,12,184
1214,2010,2,20,13,185
1215,2010,2,20,14,175
1216,2010,2,20,15,165
1217,2010,2,20,16,150
1218,2010,2,20,17,163
1219,2010,2,20,18,172
1220,2010,2,20,19,184
1221,2010,2,20,20,178
1222,2010,2,20,21,211
1223,2010,2,20,22,213
1224,2010,2,20,23,282
1225,2010,2,21,0,261
1226,2010,2,21,1,215
1227,2010,2,21,2,233
1228,2010,2,21,3,235
1229,2010,2,21,4,214
1230,2010,2,21,5,205
1231,2010,2,21,6,206
1232,2010,2,21,7,220
1233,2010,2,21,8,191
1234,2010,2,21,9,189
1235,2010,2,21,10,109
1236,2010,2,21,11,65
1237,2010,2,21,12,35
1238,2010,2,21,13,35
1239,2010,2,21,14,27
1240,2010,2,21,15,36
1241,2010,2,21,16,30
1242,2010,2,21,17,23
1243,2010,2,21,18,20
1244,2010,2,21,19,30
1245,2010,2,21,20,69
1246,2010,2,21,21,99
1247,2010,2,21,22,117
1248,2010,2,21,23,154
1249,2010,2,22,0,154
1250,2010,2,22,1,136
1251,2010,2,22,2,143
1252,2010,2,22,3,132
1253,2010,2,22,4,100
1254,2010,2,22,5,89
1255,2010,2,22,6,90
1256,2010,2,22,7,90
1257,2010,2,22,8,99
1258,2010,2,22,9,92
1259,2010,2,22,10,80
1260,2010,2,22,11,56
1261,2010,2,22,12,60
1262,2010,2,22,13,72
1263,2010,2,22,14,76
1264,2010,2,22,15,79
1265,2010,2,22,16,84
1266,2010,2,22,17,92
1267,2010,2,22,18,100
1268,2010,2,22,19,95
1269,2010,2,22,20,81
1270,2010,2,22,21,95
1271,2010,2,22,22,87
1272,2010,2,22,23,86
1273,2010,2,23,0,90
1274,2010,2,23,1,111
1275,2010,2,23,2,104
1276,2010,2,23,3,129
1277,2010,2,23,4,117
1278,2010,2,23,5,105
1279,2010,2,23,6,112
1280,2010,2,23,7,130
1281,2010,2,23,8,134
1282,2010,2,23,9,136
1283,2010,2,23,10,142
1284,2010,2,23,11,150
1285,2010,2,23,12,148
1286,2010,2,23,13,160
1287,2010,2,23,14,179
1288,2010,2,23,15,183
1289,2010,2,23,16,191
1290,2010,2,23,17,195
1291,2010,2,23,18,196
1292,2010,2,23,19,218
1293,2010,2,23,20,246
1294,2010,2,23,21,264
1295,2010,2,23,22,274
1296,2010,2,23,23,282
1297,2010,2,24,0,283
1298,2010,2,24,1,242
1299,2010,2,24,2,227
1300,2010,2,24,3,223
1301,2010,2,24,4,227
1302,2010,2,24,5,227
1303,2010,2,24,6,237
1304,2010,2,24,7,243
1305,2010,2,24,8,262
1306,2010,2,24,9,296
1307,2010,2,24,10,301
1308,2010,2,24,11,302
1309,2010,2,24,12,311
1310,2010,2,24,13,307
1311,2010,2,24,14,312
1312,2010,2,24,15,298
1313,2010,2,24,16,292
1314,2010,2,24,17,299
1315,2010,2,24,18,353
1316,2010,2,24,19,368
1317,2010,2,24,20,309
1318,2010,2,24,21,284
1319,2010,2,24,22,244
1320,2010,2,24,23,218
1321,2010,2,25,0,164
1322,2010,2,25,1,153
1323,2010,2,25,2,135
1324,2010,2,25,3,134
1325,2010,2,25,4,139
1326,2010,2,25,5,148
1327,2010,2,25,6,210
1328,2010,2,25,7,218
1329,2010,2,25,8,253
1330,2010,2,25,9,266
1331,2010,2,25,10,241
1332,2010,2,25,11,235
1333,2010,2,25,12,237
1334,2010,2,25,13,248
1335,2010,2,25,14,180
1336,2010,2,25,15,176
1337,2010,2,25,16,165
1338,2010,2,25,17,138
1339,2010,2,25,18,136
1340,2010,2,25,19,136
1341,2010,2,25,20,130
1342,2010,2,25,21,118
1343,2010,2,25,22,56
1344,2010,2,25,23,55
1345,2010,2,26,0,52
1346,2010,2,26,1,46
1347,2010,2,26,2,46
1348,2010,2,26,3,45
1349,2010,2,26,4,51
1350,2010,2,26,5,53
1351,2010,2,26,6,50
1352,2010,2,26,7,46
1353,2010,2,26,8,58
1354,2010,2,26,9,75
1355,2010,2,26,10,72
1356,2010,2,26,11,82
1357,2010,2,26,12,81
1358,2010,2,26,13,91
1359,2010,2,26,14,93
1360,2010,2,26,15,90
1361,2010,2,26,16,79
1362,2010,2,26,17,79
1363,2010,2,26,18,70
1364,2010,2,26,19,70
1365,2010,2,26,20,84
1366,2010,2,26,21,103
1367,2010,2,26,22,95
1368,2010,2,26,23,66
1369,2010,2,27,0,38
1370,2010,2,27,1,35
1371,2010,2,27,2,30
1372,2010,2,27,3,29
1373,2010,2,27,4,31
1374,2010,2,27,5,29
1375,2010,2,27,6,31
1376,2010,2,27,7,34
1377,2010,2,27,8,52
1378,2010,2,27,9,65
1379,2010,2,27,10,89
1380,2010,2,27,11,138
1381,2010,2,27,12,77
1382,2010,2,27,13,88
1383,2010,2,27,14,95
1384,2010,2,27,15,105
1385,2010,2,27,16,101
1386,2010,2,27,17,102
1387,2010,2,27,18,103
1388,2010,2,27,19,105
1389,2010,2,27,20,98
1390,2010,2,27,21,124
1391,2010,2,27,22,112
1392,2010,2,27,23,123
1393,2010,2,28,0,126
1394,2010,2,28,1,114
1395,2010,2,28,2,115
1396,2010,2,28,3,128
1397,2010,2,28,4,138
1398,2010,2,28,5,145
1399,2010,2,28,6,139
1400,2010,2,28,7,119
1401,2010,2,28,8,114
1402,2010,2,28,9,78
1403,2010,2,28,10,80
1404,2010,2,28,11,37
1405,2010,2,28,12,20
1406,2010,2,28,13,20
1407,2010,2,28,14,14
1408,2010,2,28,15,13
1409,2010,2,28,16,16
1410,2010,2,28,17,15
1411,2010,2,28,18,21
1412,2010,2,28,19,72
1413,2010,2,28,20,85
1414,2010,2,28,21,108
1415,2010,2,28,22,128
1416,2010,2,28,23,161
1417,2010,3,1,0,69
1418,2010,3,1,1,59
1419,2010,3,1,2,42
1420,2010,3,1,3,35
1421,2010,3,1,4,35
1422,2010,3,1,5,29
1423,2010,3,1,6,25
1424,2010,3,1,7,23
1425,2010,3,1,8,17
1426,2010,3,1,9,25
1427,2010,3,1,10,39
1428,2010,3,1,11,44
1429,2010,3,1,12,51
1430,2010,3,1,13,61
1431,2010,3,1,14,70
1432,2010,3,1,15,70
1433,2010,3,1,16,65
1434,2010,3,1,17,75
1435,2010,3,1,18,86
1436,2010,3,1,19,91
1437,2010,3,1,20,95
1438,2010,3,1,21,89
1439,2010,3,1,22,96
1440,2010,3,1,23,99
1441,2010,3,2,0,101
1442,2010,3,2,1,101
1443,2010,3,2,2,108
1444,2010,3,2,3,108
1445,2010,3,2,4,115
1446,2010,3,2,5,111
1447,2010,3,2,6,120
1448,2010,3,2,7,125
1449,2010,3,2,8,138
1450,2010,3,2,9,164
1451,2010,3,2,10,169
1452,2010,3,2,11,82
1453,2010,3,2,12,63
1454,2010,3,2,13,37
1455,2010,3,2,14,37
1456,2010,3,2,15,36
1457,2010,3,2,16,30
1458,2010,3,2,17,27
1459,2010,3,2,18,28
1460,2010,3,2,19,34
1461,2010,3,2,20,44
1462,2010,3,2,21,116
1463,2010,3,2,22,139
1464,2010,3,2,23,129
1465,2010,3,3,0,109
1466,2010,3,3,1,97
1467,2010,3,3,2,92
1468,2010,3,3,3,158
1469,2010,3,3,4,178
1470,2010,3,3,5,135
1471,2010,3,3,6,111
1472,2010,3,3,7,114
1473,2010,3,3,8,121
1474,2010,3,3,9,126
1475,2010,3,3,10,133
1476,2010,3,3,11,146
1477,2010,3,3,12,165
1478,2010,3,3,13,202
1479,2010,3,3,14,230
1480,2010,3,3,15,247
1481,2010,3,3,16,236
1482,2010,3,3,17,227
1483,2010,3,3,18,224
1484,2010,3,3,19,187
1485,2010,3,3,20,150
1486,2010,3,3,21,144
1487,2010,3,3,22,123
1488,2010,3,3,23,134
1489,2010,3,4,0,98
1490,2010,3,4,1,101
1491,2010,3,4,2,108
1492,2010,3,4,3,126
1493,2010,3,4,4,125
1494,2010,3,4,5,121
1495,2010,3,4,6,123
1496,2010,3,4,7,126
1497,2010,3,4,8,131
1498,2010,3,4,9,126
1499,2010,3,4,10,156
1500,2010,3,4,11,187
1501,2010,3,4,12,220
1502,2010,3,4,13,237
1503,2010,3,4,14,252
1504,2010,3,4,15,226
1505,2010,3,4,16,231
1506,2010,3,4,17,222
1507,2010,3,4,18,246
1508,2010,3,4,19,261
1509,2010,3,4,20,256
1510,2010,3,4,21,255
1511,2010,3,4,22,263
1512,2010,3,4,23,269
1513,2010,3,5,0,248
1514,2010,3,5,1,89
1515,2010,3,5,2,15
1516,2010,3,5,3,19
1517,2010,3,5,4,15
1518,2010,3,5,5,13
1519,2010,3,5,6,16
1520,2010,3,5,7,19
1521,2010,3,5,8,19
1522,2010,3,5,9,24
1523,2010,3,5,10,24
1524,2010,3,5,11,17
1525,2010,3,5,12,11
1526,2010,3,5,13,17
1527,2010,3,5,14,14
1528,2010,3,5,15,16
1529,2010,3,5,16,16
1530,2010,3,5,17,18
1531,2010,3,5,18,22
1532,2010,3,5,19,30
1533,2010,3,5,20,27
1534,2010,3,5,21,29
1535,2010,3,5,22,20
1536,2010,3,5,23,14
1537,2010,3,6,0,19
1538,2010,3,6,1,16
1539,2010,3,6,2,12
1540,2010,3,6,3,13
1541,2010,3,6,4,15
1542,2010,3,6,5,11
1543,2010,3,6,6,19
1544,2010,3,6,7,16
1545,2010,3,6,8,27
1546,2010,3,6,9,23
1547,2010,3,6,10,29
1548,2010,3,6,11,26
1549,2010,3,6,12,39
1550,2010,3,6,13,52
1551,2010,3,6,14,65
1552,2010,3,6,15,91
1553,2010,3,6,16,103
1554,2010,3,6,17,99
1555,2010,3,6,18,99
1556,2010,3,6,19,103
1557,2010,3,6,20,96
1558,2010,3,6,21,76
1559,2010,3,6,22,69
1560,2010,3,6,23,83
1561,2010,3,7,0,62
1562,2010,3,7,1,51
1563,2010,3,7,2,53
1564,2010,3,7,3,68
1565,2010,3,7,4,71
1566,2010,3,7,5,62
1567,2010,3,7,6,58
1568,2010,3,7,7,69
1569,2010,3,7,8,74
1570,2010,3,7,9,67
1571,2010,3,7,10,57
1572,2010,3,7,11,69
1573,2010,3,7,12,83
1574,2010,3,7,13,92
1575,2010,3,7,14,100
1576,2010,3,7,15,108
1577,2010,3,7,16,132
1578,2010,3,7,17,132
1579,2010,3,7,18,134
1580,2010,3,7,19,128
1581,2010,3,7,20,124
1582,2010,3,7,21,116
1583,2010,3,7,22,114
1584,2010,3,7,23,70
1585,2010,3,8,0,76
1586,2010,3,8,1,68
1587,2010,3,8,2,74
1588,2010,3,8,3,75
1589,2010,3,8,4,63
1590,2010,3,8,5,73
1591,2010,3,8,6,61
1592,2010,3,8,7,63
1593,2010,3,8,8,65
1594,2010,3,8,9,43
1595,2010,3,8,10,29
1596,2010,3,8,11,28
1597,2010,3,8,12,26
1598,2010,3,8,13,29
1599,2010,3,8,14,32
1600,2010,3,8,15,33
1601,2010,3,8,16,43
1602,2010,3,8,17,50
1603,2010,3,8,18,56
1604,2010,3,8,19,63
1605,2010,3,8,20,47
1606,2010,3,8,21,27
1607,2010,3,8,22,20
1608,2010,3,8,23,16
1609,2010,3,9,0,5
1610,2010,3,9,1,7
1611,2010,3,9,2,8
1612,2010,3,9,3,10
1613,2010,3,9,4,13
1614,2010,3,9,5,11
1615,2010,3,9,6,13
1616,2010,3,9,7,20
1617,2010,3,9,8,18
1618,2010,3,9,9,18
1619,2010,3,9,10,14
1620,2010,3,9,11,20
1621,2010,3,9,12,19
1622,2010,3,9,13,20
1623,2010,3,9,14,20
1624,2010,3,9,15,23
1625,2010,3,9,16,21
1626,2010,3,9,17,14
1627,2010,3,9,18,16
1628,2010,3,9,19,16
1629,2010,3,9,20,26
1630,2010,3,9,21,22
1631,2010,3,9,22,27
1632,2010,3,9,23,51
1633,2010,3,10,0,46
1634,2010,3,10,1,51
1635,2010,3,10,2,48
1636,2010,3,10,3,61
1637,2010,3,10,4,58
1638,2010,3,10,5,85
1639,2010,3,10,6,84
1640,2010,3,10,7,87
1641,2010,3,10,8,111
1642,2010,3,10,9,105
1643,2010,3,10,10,70
1644,2010,3,10,11,53
1645,2010,3,10,12,48
1646,2010,3,10,13,44
1647,2010,3,10,14,33
1648,2010,3,10,15,37
1649,2010,3,10,16,40
1650,2010,3,10,17,34
1651,2010,3,10,18,32
1652,2010,3,10,19,33
1653,2010,3,10,20,51
1654,2010,3,10,21,62
1655,2010,3,10,22,68
1656,2010,3,10,23,89
1657,2010,3,11,0,101
1658,2010,3,11,1,106
1659,2010,3,11,2,144
1660,2010,3,11,3,142
1661,2010,3,11,4,140
1662,2010,3,11,5,158
1663,2010,3,11,6,135
1664,2010,3,11,7,145
1665,2010,3,11,8,161
1666,2010,3,11,9,183
1667,2010,3,11,10,199
1668,2010,3,11,11,224
1669,2010,3,11,12,193
1670,2010,3,11,13,167
1671,2010,3,11,14,162
1672,2010,3,11,15,163
1673,2010,3,11,16,163
1674,2010,3,11,17,154
1675,2010,3,11,18,189
1676,2010,3,11,19,210
1677,2010,3,11,20,222
1678,2010,3,11,21,216
1679,2010,3,11,22,219
1680,2010,3,11,23,223
1681,2010,3,12,0,213
1682,2010,3,12,1,314
1683,2010,3,12,2,59
1684,2010,3,12,3,38
1685,2010,3,12,4,29
1686,2010,3,12,5,27
1687,2010,3,12,6,20
1688,2010,3,12,7,18
1689,2010,3,12,8,19
1690,2010,3,12,9,14
1691,2010,3,12,10,19
1692,2010,3,12,11,23
1693,2010,3,12,12,14
1694,2010,3,12,13,12
1695,2010,3,12,14,12
1696,2010,3,12,15,16
1697,2010,3,12,16,16
1698,2010,3,12,17,17
1699,2010,3,12,18,19
1700,2010,3,12,19,32
1701,2010,3,12,20,53
1702,2010,3,12,21,54
1703,2010,3,12,22,52
1704,2010,3,12,23,91
1705,2010,3,13,0,79
1706,2010,3,13,1,71
1707,2010,3,13,2,47
1708,2010,3,13,3,40
1709,2010,3,13,4,41
1710,2010,3,13,5,41
1711,2010,3,13,6,38
1712,2010,3,13,7,50
1713,2010,3,13,8,69
1714,2010,3,13,9,82
1715,2010,3,13,10,79
1716,2010,3,13,11,76
1717,2010,3,13,12,78
1718,2010,3,13,13,71
1719,2010,3,13,14,73
1720,2010,3,13,15,68
1721,2010,3,13,16,58
1722,2010,3,13,17,61
1723,2010,3,13,18,58
1724,2010,3,13,19,75
1725,2010,3,13,20,78
1726,2010,3,13,21,64
1727,2010,3,13,22,53
1728,2010,3,13,23,41
1729,2010,3,14,0,37
1730,2010,3,14,1,44
1731,2010,3,14,2,65
1732,2010,3,14,3,68
1733,2010,3,14,4,75
1734,2010,3,14,5,80
1735,2010,3,14,6,80
1736,2010,3,14,7,105
1737,2010,3,14,8,86
1738,2010,3,14,9,93
1739,2010,3,14,10,90
1740,2010,3,14,11,73
1741,2010,3,14,12,68
1742,2010,3,14,13,68
1743,2010,3,14,14,78
1744,2010,3,14,15,83
1745,2010,3,14,16,86
1746,2010,3,14,17,94
1747,2010,3,14,18,112
1748,2010,3,14,19,108
1749,2010,3,14,20,116
1750,2010,3,14,21,105
1751,2010,3,14,22,112
1752,2010,3,14,23,87
1753,2010,3,15,0,103
1754,2010,3,15,1,129
1755,2010,3,15,2,153
1756,2010,3,15,3,220
1757,2010,3,15,4,175
1758,2010,3,15,5,132
1759,2010,3,15,6,69
1760,2010,3,15,7,60
1761,2010,3,15,8,50
1762,2010,3,15,9,43
1763,2010,3,15,10,36
1764,2010,3,15,11,26
1765,2010,3,15,12,21
1766,2010,3,15,13,27
1767,2010,3,15,14,21
1768,2010,3,15,15,22
1769,2010,3,15,16,22
1770,2010,3,15,17,17
1771,2010,3,15,18,25
1772,2010,3,15,19,52
1773,2010,3,15,20,30
1774,2010,3,15,21,33
1775,2010,3,15,22,38
1776,2010,3,15,23,44
1777,2010,3,16,0,61
1778,2010,3,16,1,63
1779,2010,3,16,2,72
1780,2010,3,16,3,67
1781,2010,3,16,4,55
1782,2010,3,16,5,50
1783,2010,3,16,6,55
1784,2010,3,16,7,71
1785,2010,3,16,8,79
1786,2010,3,16,9,72
1787,2010,3,16,10,73
1788,2010,3,16,11,73
1789,2010,3,16,12,53
1790,2010,3,16,13,56
1791,2010,3,16,14,60
1792,2010,3,16,15,64
1793,2010,3,16,16,53
1794,2010,3,16,17,45
1795,2010,3,16,18,54
1796,2010,3,16,19,62
1797,2010,3,16,20,63
1798,2010,3,16,21,67
1799,2010,3,16,22,85
1800,2010,3,16,23,89
1801,2010,3,17,0,76
1802,2010,3,17,1,41
1803,2010,3,17,2,83
1804,2010,3,17,3,85
1805,2010,3,17,4,41
1806,2010,3,17,5,18
1807,2010,3,17,6,27
1808,2010,3,17,7,33
1809,2010,3,17,8,34
1810,2010,3,17,9,28
1811,2010,3,17,10,27
1812,2010,3,17,11,23
1813,2010,3,17,12,22
1814,2010,3,17,13,26
1815,2010,3,17,14,20
1816,2010,3,17,15,21
1817,2010,3,17,16,24
1818,2010,3,17,17,23
1819,2010,3,17,18,28
1820,2010,3,17,19,39
1821,2010,3,17,20,51
1822,2010,3,17,21,67
1823,2010,3,17,22,66
1824,2010,3,17,23,76
1825,2010,3,18,0,71
1826,2010,3,18,1,89
1827,2010,3,18,2,96
1828,2010,3,18,3,91
1829,2010,3,18,4,86
1830,2010,3,18,5,83
1831,2010,3,18,6,80
1832,2010,3,18,7,90
1833,2010,3,18,8,110
1834,2010,3,18,9,135
1835,2010,3,18,10,144
1836,2010,3,18,11,166
1837,2010,3,18,12,179
1838,2010,3,18,13,201
1839,2010,3,18,14,227
1840,2010,3,18,15,219
1841,2010,3,18,16,208
1842,2010,3,18,17,202
1843,2010,3,18,18,205
1844,2010,3,18,19,206
1845,2010,3,18,20,209
1846,2010,3,18,21,226
1847,2010,3,18,22,222
1848,2010,3,18,23,239
1849,2010,3,19,0,241
1850,2010,3,19,1,249
1851,2010,3,19,2,248
1852,2010,3,19,3,247
1853,2010,3,19,4,228
1854,2010,3,19,5,225
1855,2010,3,19,6,222
1856,2010,3,19,7,221
1857,2010,3,19,8,214
1858,2010,3,19,9,217
1859,2010,3,19,10,231
1860,2010,3,19,11,249
1861,2010,3,19,12,245
1862,2010,3,19,13,250
1863,2010,3,19,14,232
1864,2010,3,19,15,243
1865,2010,3,19,16,239
1866,2010,3,19,17,234
1867,2010,3,19,18,240
1868,2010,3,19,19,224
1869,2010,3,19,20,206
1870,2010,3,19,21,217
1871,2010,3,19,22,180
1872,2010,3,19,23,180
1873,2010,3,20,0,183
1874,2010,3,20,1,180
1875,2010,3,20,2,216
1876,2010,3,20,3,215
1877,2010,3,20,4,700
1880,2010,3,20,7,473
1881,2010,3,20,8,201
1882,2010,3,20,9,274
1883,2010,3,20,10,381
1884,2010,3,20,11,343
1885,2010,3,20,12,156
1886,2010,3,20,13,64
1887,2010,3,20,14,51
1888,2010,3,20,15,47
1889,2010,3,20,16,37
1890,2010,3,20,17,26
1891,2010,3,20,18,22
1892,2010,3,20,19,19
1893,2010,3,20,20,23
1894,2010,3,20,21,21
1895,2010,3,20,22,27
1896,2010,3,20,23,41
1897,2010,3,21,0,46
1898,2010,3,21,1,55
1899,2010,3,21,2,46
1900,2010,3,21,3,60
1901,2010,3,21,4,47
1902,2010,3,21,5,50
1903,2010,3,21,6,51
1904,2010,3,21,7,41
1905,2010,3,21,8,48
1906,2010,3,21,9,50
1907,2010,3,21,10,55
1908,2010,3,21,11,56
1909,2010,3,21,12,52
1910,2010,3,21,13,49
1911,2010,3,21,14,53
1912,2010,3,21,15,73
1913,2010,3,21,16,82
1914,2010,3,21,17,90
1915,2010,3,21,18,106
1916,2010,3,21,19,113
1917,2010,3,21,20,121
1918,2010,3,21,21,116
1919,2010,3,21,22,111
1920,2010,3,21,23,83
1921,2010,3,22,0,85
1922,2010,3,22,1,87
1923,2010,3,22,2,90
1924,2010,3,22,3,90
1925,2010,3,22,4,100
1926,2010,3,22,5,95
1927,2010,3,22,6,96
1928,2010,3,22,7,102
1929,2010,3,22,8,112
1930,2010,3,22,9,315
1931,2010,3,22,10,784
1932,2010,3,22,11,761
1933,2010,3,22,12,204
1934,2010,3,22,13,122
1935,2010,3,22,14,158
1936,2010,3,22,15,226
1937,2010,3,22,16,128
1938,2010,3,22,17,49
1939,2010,3,22,18,47
1940,2010,3,22,19,27
1941,2010,3,22,20,25
1942,2010,3,22,21,27
1943,2010,3,22,22,18
1945,2010,3,23,0,28
1946,2010,3,23,1,16
1947,2010,3,23,2,24
1948,2010,3,23,3,24
1949,2010,3,23,4,25
1950,2010,3,23,5,46
1951,2010,3,23,6,54
1952,2010,3,23,7,60
1953,2010,3,23,8,86
1954,2010,3,23,9,58
1955,2010,3,23,10,63
1956,2010,3,23,11,59
1957,2010,3,23,12,59
1958,2010,3,23,13,54
1959,2010,3,23,14,53
1960,2010,3,23,15,55
1961,2010,3,23,16,60
1962,2010,3,23,17,55
1963,2010,3,23,18,64
1964,2010,3,23,19,64
1965,2010,3,23,20,55
1966,2010,3,23,21,57
1967,2010,3,23,22,63
1968,2010,3,23,23,69
1969,2010,3,24,0,70
1970,2010,3,24,1,72
1971,2010,3,24,2,71
1972,2010,3,24,3,73
1973,2010,3,24,4,71
1974,2010,3,24,5,70
1975,2010,3,24,6,68
1976,2010,3,24,7,63
1977,2010,3,24,8,67
1978,2010,3,24,9,76
1979,2010,3,24,10,65
1980,2010,3,24,11,44
1981,2010,3,24,12,36
1982,2010,3,24,13,29
1983,2010,3,24,14,20
1984,2010,3,24,15,53
1985,2010,3,24,16,92
1986,2010,3,24,17,134
1987,2010,3,24,18,97
1988,2010,3,24,19,64
1989,2010,3,24,20,52
1990,2010,3,24,21,63
1991,2010,3,24,22,36
1992,2010,3,24,23,22
1993,2010,3,25,0,48
1994,2010,3,25,1,52
1995,2010,3,25,2,43
1996,2010,3,25,3,44
1997,2010,3,25,4,51
1998,2010,3,25,5,69
1999,2010,3,25,6,54
2000,2010,3,25,7,10
2001,2010,3,25,8,12
2002,2010,3,25,9,10
2003,2010,3,25,10,9
2004,2010,3,25,11,12
2005,2010,3,25,12,12
2006,2010,3,25,13,18
2007,2010,3,25,14,16
2008,2010,3,25,15,20
2009,2010,3,25,16,20
2010,2010,3,25,17,18
2011,2010,3,25,18,30
2012,2010,3,25,19,27
2013,2010,3,25,20,29
2014,2010,3,25,21,33
2015,2010,3,25,22,34
2016,2010,3,25,23,59
2017,2010,3,26,0,63
2018,2010,3,26,1,67
2019,2010,3,26,2,62
2020,2010,3,26,3,72
2021,2010,3,26,4,48
2022,2010,3,26,5,70
2023,2010,3,26,6,57
2024,2010,3,26,7,61
2025,2010,3,26,8,38
2026,2010,3,26,9,44
2027,2010,3,26,10,37
2028,2010,3,26,11,43
2029,2010,3,26,12,50
2030,2010,3,26,13,64
2031,2010,3,26,14,64
2032,2010,3,26,15,72
2033,2010,3,26,16,70
2034,2010,3,26,17,65
2035,2010,3,26,18,72
2036,2010,3,26,19,84
2037,2010,3,26,20,85
2038,2010,3,26,21,98
2039,2010,3,26,22,142
2040,2010,3,26,23,97
2041,2010,3,27,0,106
2042,2010,3,27,1,89
2043,2010,3,27,2,61
2044,2010,3,27,3,46
2045,2010,3,27,4,127
2046,2010,3,27,5,134
2047,2010,3,27,6,99
2048,2010,3,27,7,85
2049,2010,3,27,8,75
2050,2010,3,27,9,79
2051,2010,3,27,10,81
2052,2010,3,27,11,74
2053,2010,3,27,12,62
2054,2010,3,27,13,71
2055,2010,3,27,14,58
2056,2010,3,27,15,48
2057,2010,3,27,16,50
2058,2010,3,27,17,54
2059,2010,3,27,18,61
2060,2010,3,27,19,59
2061,2010,3,27,20,62
2062,2010,3,27,21,54
2063,2010,3,27,22,57
2064,2010,3,27,23,44
2065,2010,3,28,0,41
2066,2010,3,28,1,48
2067,2010,3,28,2,44
2068,2010,3,28,3,56
2069,2010,3,28,4,59
2070,2010,3,28,5,67
2071,2010,3,28,6,68
2072,2010,3,28,7,99
2073,2010,3,28,8,88
2074,2010,3,28,9,74
2075,2010,3,28,10,86
2076,2010,3,28,11,93
2077,2010,3,28,12,96
2078,2010,3,28,13,120
2079,2010,3,28,14,99
2080,2010,3,28,15,100
2081,2010,3,28,16,63
2082,2010,3,28,17,57
2083,2010,3,28,18,46
2084,2010,3,28,19,48
2085,2010,3,28,20,60
2086,2010,3,28,21,57
2087,2010,3,28,22,72
2088,2010,3,28,23,82
2089,2010,3,29,0,92
2090,2010,3,29,1,100
2091,2010,3,29,2,117
2092,2010,3,29,3,129
2093,2010,3,29,4,132
2094,2010,3,29,5,142
2095,2010,3,29,6,147
2096,2010,3,29,7,169
2097,2010,3,29,8,208
2098,2010,3,29,9,198
2099,2010,3,29,10,203
2100,2010,3,29,11,218
2101,2010,3,29,12,220
2102,2010,3,29,13,222
2103,2010,3,29,14,237
2104,2010,3,29,15,245
2105,2010,3,29,16,260
2106,2010,3,29,17,259
2107,2010,3,29,18,275
2108,2010,3,29,19,280
2109,2010,3,29,20,296
2110,2010,3,29,21,366
2111,2010,3,29,22,317
2112,2010,3,29,23,297
2113,2010,3,30,0,288
2114,2010,3,30,1,288
2115,2010,3,30,2,254
2116,2010,3,30,3,254
2117,2010,3,30,4,248
2118,2010,3,30,5,271
2126,2010,3,30,13,195
2144,2010,3,31,7,124
2145,2010,3,31,8,129
2154,2010,3,31,17,200
2155,2010,3,31,18,187
2156,2010,3,31,19,149
2157,2010,3,31,20,113
2158,2010,3,31,21,85
2159,2010,3,31,22,71
2160,2010,3,31,23,42
2161,2010,4,1,0,31
2162,2010,4,1,1,39
2163,2010,4,1,2,49
2164,2010,4,1,3,35
2165,2010,4,1,4,31
2166,2010,4,1,5,26
2167,2010,4,1,6,24
2168,2010,4,1,7,22
2169,2010,4,1,8,30
2170,2010,4,1,9,25
2171,2010,4,1,10,21
2174,2010,4,1,13,35
2175,2010,4,1,14,31
2176,2010,4,1,15,15
2177,2010,4,1,16,16
2178,2010,4,1,17,18
2179,2010,4,1,18,15
2180,2010,4,1,19,17
2181,2010,4,1,20,24
2182,2010,4,1,21,20
2183,2010,4,1,22,54
2184,2010,4,1,23,39
2185,2010,4,2,0,27
2186,2010,4,2,1,52
2187,2010,4,2,2,41
2188,2010,4,2,3,35
2189,2010,4,2,4,44
